Name,source,country,site,strata,Label,Cover
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,WPOT,9
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,SC,42
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAA,22
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAF,4
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q07,human,AR,PC,LT,MAS,23
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,CNCA,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,CNTR,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,CRB,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MOB,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MOG,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,SP,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,WPOT,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,SC,46
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,Unc,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAA,16
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAEC,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAEF,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAEN,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAF,10
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAG,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MALA,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MALCB,0
AR_PM_PC_LT_20181105_Q08,human,AR,PC,LT,MAS,28
AR_PM_PC_LT_20181105_Q09,human,AR,PC,LT,BRY,0
AR_PM_PC_LT_20181105_Q09,human,AR,PC,LT,CNCA,0
